MlsId,MlsName,DateListed,StreetAddress,Price,Desc,Year,Month,Built-In And Free Standing,Built-In BBQ,Built-In Gas,Built-Ins,Cooktop - Gas,Double Oven,Free Standing Gas,Gas,Microwave,Oven,Oven-Gas,Range Hood,RangeOven,Self Cleaning Oven,RoomCount_0,RoomCount_1,RoomCount_2,HalfBathrooms_1,HalfBathrooms_2,HalfBathrooms_3,HalfBathrooms_99,FullBathrooms_1,FullBathrooms_2,FullBathrooms_3,FullBathrooms_4,FullBathrooms_5,FullBathrooms_6,FullBathrooms_7,FullBathrooms_8,Bedrooms_0,Bedrooms_1,Bedrooms_2,Bedrooms_3,Bedrooms_4,Bedrooms_5,Bedrooms_6,Bedrooms_7,Bedrooms_8
16161068,CLAW,2016-09-10 00:00:00,"11726 San Vicente Blvd, Suite 350",7900.00,This impressive modern construction sets the standard in this highly desirable Westwood location. Ideally located in close proximity to the best of what the Westside has to offer. 5 bd 5.5 ba & an ope,2016,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
316008538,ITECH,2016-09-09 00:00:00,"9378 Wilshire Boulevard, Suite 200",1349000.00,"Charming traditional home on a nice tree lined street in Sunland. Built in 1953, this 3 bedroom 2 bathroom home has been well maintained and has many recent upgrades including wide plank hardwood floo",2016,9,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
16160058,CLAW,2016-09-09 00:00:00,"11726 San Vicente Blvd, Suite 350",2895000.00,"4 bedroom + 3.5 bathrooms, 3162 sqft home with pool on a 12,219 sqft lot. Cul-de-sac location, convenient to Sunset Strip, Hollywood and West Hollywood. Spacious Modern Spanish home with city views an",2016,9,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
16161032,CLAW,2016-09-09 00:00:00,"23410 Civic Center Way, C1",450000.00,"Located on a peaceful cul-de-sac in the lovely equestrian community of Shadow Hills, this extensively updated modern ranch home is the perfect turnkey opportunity. Upon entering this home, you are gre",2016,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
16160314,CLAW,2016-09-08 00:00:00,"9378 Wilshire Boulevard, Suite 200",5498000.00,"Extraordinary view home located in the award-winning South Pasadena School district. Located minutes to Downtown LA, USC and Caltech. This home showcases stunning views of downtown, mountains & trees.",2016,9,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
16159808,CLAW,2016-09-08 00:00:00,"11726 San Vicente Blvd, Suite 350",3995000.00,"This upslope lot in the desirable La Costa area of Malibu is located less than a minute off of PCH and is in close proximity to shopping, schools, and Santa Monica. Enjoy panoramic ocean and whitewate",2016,9,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
316007560,ITECH,2016-09-06 00:00:00,"9378 Wilshire Boulevard, Suite 200",1088000.00,"Architectural excellence and modern finishes combine seamlessly in this luxurious single level rear unit. Built in 2007, the complex boasts idyllic qualities like lush foliage and curved paver-lined p",2016,9,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
16158556,CLAW,2016-09-06 00:00:00,1730 Ocean Park Blvd,1299000.00,"New Construction in the heart of Brentwood. This ""East Coast Beach Cottage"" influenced 5 bedroom, 5 bath home has a flexible open floorplan and works well for daily living and entertaining. The formal",2016,9,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
316008372,ITECH,2016-09-06 00:00:00,"9378 Wilshire Boulevard, Suite 200",1790000.00,"Welcome to 4842 Alminar Ave., considered a prime location for many in La Canada! Alminar is a quaint tree lined street not far from schools, shopping and restaurants. This cozy and charming 3 bedroom,",2016,9,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
16159656,CLAW,2016-09-06 00:00:00,"11726 San Vicente Blvd, Suite 350",2400000.00,"Thoughtfully placed on an idyllic Brentwood cul-de-sac, this newly constructed California Modern was beautifully conceived by Marmol Radziner to blend effortlessly into the hillside topography by way ",2016,9,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
316006757,ITECH,2016-09-02 00:00:00,"9378 Wilshire Boulevard, Suite 200",1898000.00,"Designed by noted Architect, Steven Hill, this stunning example of contemporary modernism is bound to impress you. Perched on an expansive ridge in Silverlake Heights, this 2,100 Sf contemporary home ",2016,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
16158874,CLAW,2016-09-02 00:00:00,"11726 San Vicente Blvd, Suite 350",720000.00,"An architectural wonder designed by renowned architect David Kellen, a student of Frank Israel and colleague of Frank Gehry, this neo-modern ranch is perched atop the rolling hills of Pacific Palisade",2016,9,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
16157766,CLAW,2016-09-02 00:00:00,"11726 San Vicente Blvd, Suite 350",10620000.00,"Tropical Traditional on the Famed Mar Vista Wood Streets. A gated, grassy front yard welcomes you to 3 bed 2.5 bath home with a large office. Enjoy an updated kitchen with an oversized granite peninsu",2016,9,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
16158240,CLAW,2016-08-31 00:00:00,"23410 Civic Center Way, C1",3169000.00,"Located on one of Bel Air's most coveted streets, this superb property provides an escape from city life to a sanctuary of treetop vistas and glorious views of the Getty Museum and Catalina Island on ",2016,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
16157850,CLAW,2016-08-30 00:00:00,"23410 Civic Center Way, C1",2995000.00,"Prime Wilshire corridor location! Secure building with a 24 hr. doorman. Light and bright luxury unit, the best bargain on the Wilshire corridor. 2 bdrm/ 2 bath updated condo with plantation shutters ",2016,8,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
16154856,CLAW,2016-08-30 00:00:00,"23410 Civic Center Way, C1",10500.00,"Gorgeous home with view of Calabasas golf course, Located in the sought after Las Virgenes School District. Nice and bright with an impressive entryway with skylights that opens into the living room o",2016,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
16157428,CLAW,2016-08-29 00:00:00,"23410 Civic Center Way, C1",20000000.00,"Modern Ranch Beach Bungalow in idyllic Sycamore Park. Just steps from Escondido Beach, this light, airy, open home features vaulted whitewashed ceilings, hardwood floors, elegant lines & sophisticated",2016,8,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
16156574,CLAW,2016-08-26 00:00:00,1333 Montana Ave,1450000.00,Shadow Mountain is an enclave of 46 wonderful estates that enjoy 24 hour live-gated security just minutes from all that Pacific Palisades has to offer. This spectacular property was conceived and cust,2016,8,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
16157052,CLAW,2016-08-26 00:00:00,"9378 Wilshire Boulevard, Suite 200",975000.00,"68 yrs ago the owners picked this spot overlooking the now famous Billionaires' Beach in Malibu. This pastoral sanctuary, approx. 2.8 acres, has panoramic Ocean Views from Santa Monica's shoreline to ",2016,8,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
316007976,ITECH,2016-08-24 00:00:00,964 Foothill Boulevard,850000.00,"Situated in the vibrant downtown LA South Park area is this live/work light-filled one bedroom gem. It features open floor plan, modern built-in appliances, European cabinets, enclosed bedroom, ample ",2016,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
16154748,CLAW,2016-08-22 00:00:00,"9378 Wilshire Boulevard, Suite 200",12800000.00,"Located in one of Malibu's most desirable beachside neighborhoods, Malibu Park, this modern single-story home is styled with tranquil, Zen elements throughout. Close proximity to Zuma Beach, schools, ",2016,8,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
16155556,CLAW,2016-08-22 00:00:00,"9378 Wilshire Boulevard, Suite 200",1719500.00,"AMAZING OPPORTUNITY IN VENICE! Charming beach cottage with 3 bedrooms and one bathroom in main house. Hardwood floors, light and bright, spacious bathroom and laundry inside. Legal back studio with st",2016,8,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
16155592,CLAW,2016-08-22 00:00:00,1333 Montana Ave,5700.00,"Perched atop the coveted Huntington area of the Pacific Palisades, this oceanside manor is nothing short of presidential - a rare composition of remarkable stonework flush with ivy and backlit by the ",2016,8,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
316007842,ITECH,2016-08-19 00:00:00,964 Foothill Boulevard,799000.00,"Beautiful remodeled single family residence at the end of a cul-de-sac. The stunning large kitchen is truly a show stopper with dark custom cabinets including a wine rack, stone counter tops, recessed",2016,8,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
16154966,CLAW,2016-08-19 00:00:00,"23410 Civic Center Way, C1",2288000.00,"Stunning Contemporary in Beverly Glen. Centrally located near Bel Air, Beverly Hills, Westwood, and Century City. The home has been tastefully updated with top quality finishes. Features hardwood floo",2016,8,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
316007701,ITECH,2016-08-15 11:31:13,"9378 Wilshire Boulevard, Suite 200",879000.00,"This timeless contemporary Craftsman residence in La Canada, built by C.H. Anderson, was once a grove of deodar pines, transformed into a property fit for entertaining and movement. Renowned architect",2016,8,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
16153228,CLAW,2016-08-15 00:00:00,"9378 Wilshire Boulevard, Suite 200",650000.00,"Modern Ranch Beach Bungalow in Sycamore Park. Located in idyllic Sycamore Park, steps from Escondido Beach, this light, airy, open home features vaulted whitewashed ceilings, hardwood floors, elegant ",2016,8,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
16151208,CLAW,2016-08-11 00:00:00,"9378 Wilshire Boulevard, Suite 200",3495000.00,"Hollywood Versailles Towers at it's best! Come see this hip, designer perfect condo in the fabulous, full-service building on Hollywood Boulevard! Bring your toothbrush and move in! This condo has a f",2016,8,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
16151674,CLAW,2016-08-10 00:00:00,"23410 Civic Center Way, C1",3500.00,"Just 35 miles outside of Los Angeles, Agua Dulce Winery is a breathtaking 90-acre property affording oenophiles the rarity of owning a countryside estate featuring a spacious 5-bedroom residence and t",2016,8,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
16150280,CLAW,2016-08-09 00:00:00,"23410 Civic Center Way, C1",5540000.00,"Spectacular Contemporary with dramatic and architectural details. Exquisitely updated with fine attention to detail. Ocean view from most rooms, yard and decks. Gorgeous living/media room with bar are",2016,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
16150318,CLAW,2016-08-05 00:00:00,"23410 Civic Center Way, C1",20000.00,"Designed by noted architect Gus Duffy and situated on approx 3/4's of an acre, this resort like estate defines the meaning of ""compound"". The Casa: Is a single story 4+3.5 home, beautiful in rich wood",2016,8,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
16150758,CLAW,2016-08-05 00:00:00,"9378 Wilshire Boulevard, Suite 200",10815.00,"This charming, fully furnished 1 bedroom, 1 bath cottage sits on the grounds originally developed in the 1930's known as The Malibu Lodge. Truly a special property, across the street from Las Tunas St",2016,8,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
16150042,CLAW,2016-08-05 00:00:00,"23410 Civic Center Way, C1",1900000.00,"This sleek and sexy beach house is located on a private guard-gated lane in the center of Malibu. Upon entry, the home immediately introduces you to the Pacific Ocean with a two story entry, walls of ",2016,8,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
316007323,ITECH,2016-08-03 00:00:00,"9378 Wilshire Boulevard, Suite 200",1450000.00,"Charming townhouse style condo. Spacious, beautifully maintained light filled two bedroom two bath unit with hardwood floors, fireplace, two balconies, in unit washer/dryer and private two car garage.",2016,8,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
316007195,ITECH,2016-07-29 00:00:00,964 Foothill Boulevard,1848000.00,"Charming hilltop home! Built in 1941, this 3 bedroom 2 bathroom traditional 2 level home has been meticulously maintained by the current owners for the past 25 years and is described as having good bo",2016,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
16148546,CLAW,2016-07-29 00:00:00,"23410 Civic Center Way, C1",2688000.00,Beautiful architectural home with stunning 180 degree views from downtown to the ocean. This 6 bedroom 4.5 bath is tucked behind the highly desirable gates of the exclusive Laughlin Park Community. Th,2016,7,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
16146576,CLAW,2016-07-22 00:00:00,594 E. Colorado Boulevard,336900.00,"Perched atop a secluded promontory, this inspired contemporary compound is located within the exclusive gated community of Medea Valley Estates, optimally positioned between Malibu and Agoura Hills. O",2016,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
16146358,CLAW,2016-07-22 00:00:00,594 E. Colorado Boulevard,468300.00,"Amazing investor opportunity in hot, hot Highland Park. This is a Probate sale that requires court confirmation. Cash buyers only. Executor asks that you do not walk on property. No open houses, no sh",2016,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
16142204,CLAW,2016-07-21 00:00:00,"9378 Wilshire Boulevard, Suite 200",1399000.00,"MOTIVATED SELLER! BRING US AN OFFER!! Perfectly situated between the Wilshire Country Club and the Los Angeles Tennis Club, come see this charming Spanish 3-bedroom house with central air and incredib",2016,7,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
16145020,CLAW,2016-07-21 00:00:00,"11726 San Vicente Blvd, Suite 350",10500000.00,"Incredible opportunity to own this classic French Revival sitting on over 11,000 square feet of beach front land right in the middle of Santa Monica's famed Gold Coast. With 59 feet of beachfront, it ",2016,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
16144050,CLAW,2016-07-18 00:00:00,"9378 Wilshire Boulevard, Suite 200",5495000.00,"CENT'ANNI Estate is an alluring 20 acre property amidst the picturesque countryside of Santa Ynez in the secluded, idyllic setting of Los Olivos. This is a once in a lifetime opportunity to acquire a ",2016,7,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
316006132,ITECH,2016-07-15 00:00:00,"9378 Wilshire Boulevard, Suite 200",1988000.00,"Peace, calm and quiet in the hills of La Crescenta, this Traditional-Contemporary home offers what you've been waiting for. Within the last two years this three bedroom,/two bathroom home has been ext",2016,7,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
16133142,CLAW,2016-07-15 00:00:00,"9378 Wilshire Boulevard, Suite 200",1699000.00,"Tranquility awaits at this 1935 Traditional hillside retreat in the coveted Los Feliz Oaks. Tucked away in a quiet cul-de-sac, this home boasts a dramatic living room with beamed ceilings, a decorativ",2016,7,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
16142180,CLAW,2016-07-11 00:00:00,"11726 San Vicente Blvd, Suite 350",20000000.00,"An hour outside of Los Angles with country and ocean views of Ojai sits Flying D Ranch. The ultimate ranch - surrounded by a seasonal creek and expansive terrain. Consisting of 1,281 acres and 7 parce",2016,7,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
16136820,CLAW,2016-07-06 00:00:00,"23410 Civic Center Way, C1",17500000.00,"NEWLY PRICED TO SELL! Iconic Malibu living abounds in this architectural oasis atop a generous 4.25 acres within the exclusive Serra Retreat. Recently updated by a celebrated designer, the home offers",2016,7,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
16141262,CLAW,2016-07-06 00:00:00,"9378 Wilshire Boulevard, Suite 200",34999.00,"Designed by renowned architect Walter Scott Perry in the classic modern Bauhaus tradition, this newly remodeled, 5 bedroom & 6 bathroom contemporary home is sited on a serene, half-acre knoll in Bel A",2016,7,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
316006255,ITECH,2016-07-04 00:00:00,964 Foothill Boulevard,2488000.00,House Re-Imagined! It is incredible what can be done for $50K. Come and see the transformation. Canopies of Oaks shelter this one-of-a-kind Rustic Craftsman residence that rests on the banks of Eaton ,2016,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
16137086,CLAW,2016-06-24 00:00:00,"23410 Civic Center Way, C1",3195000.00,This beautiful 4 bedroom/4.5 bath is situated on approximately 1 acre with phenomenal mountain views in a tranquil setting and located in a gated community. The home offers a gourmet kitchen with gran,2016,6,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
16137056,CLAW,2016-06-22 00:00:00,"11726 San Vicente Blvd, Suite 350",2035000.00,"Location,location,location. Located on one of BH's premier streets San Ysidro, this home is waiting for its next homeowner to put their magical touch on it. This home has 2 beds and 2 baths with an op",2016,6,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
316005809,ITECH,2016-06-22 00:00:00,"9378 Wilshire Boulevard, Suite 200",919000.00,"Quaint Sierra Madre Traditional corner lot home on cul-de-sac street. Wonderful open and bright floor plan with 3 bedrooms, 2 bathrooms, and spacious family room that opens to the back yard. This home",2016,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
316005875,ITECH,2016-06-22 00:00:00,"9378 Wilshire Boulevard, Suite 200",2700000.00,"Beautifully remodeled five bedroom, three bath home located south of the Blvd. This home exemplifies an ideal open floorplan, soaring ceilings & an abundance of natural light. Features include a cooks",2016,6,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
16134906,CLAW,2016-06-16 00:00:00,"11726 San Vicente Blvd, Suite 350",1749000.00,"Location, location, location! Charming Mediterranean style home in the highly desirable Santa Monica Canyon. This home is customized throughout with a gourmet cooks kitchen with imported Italian grani",2016,6,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
16135516,CLAW,2016-06-16 00:00:00,"9378 Wilshire Boulevard, Suite 200",2195000.00,"Perched above a cul-de-sac in the Hollywood Hills, this Dramatic newly constructed home is of the highest quality. Steel, concrete and glass with a clean modern aesthetic and a bright inviting atmosph",2016,6,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
16134756,CLAW,2016-06-14 00:00:00,"9378 Wilshire Boulevard, Suite 200",1298000.00,"RESIDENTIAL DEVELOPMENT SITE: Consisting of 10 vacant lots on approx: 32 acres, with several BIG FLAT PADS and SWEEPING VALLEY VIEWS of San Fernando Valley, Warner Center and the Mountains. Reports ar",2016,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
16134704,CLAW,2016-06-14 00:00:00,"9378 Wilshire Boulevard, Suite 200",1298000.00,"COMPOUND OPPORTUNITY HIDDEN IN PLAIN SIGHT.10 contiguous VACANT LOTS ONLY, (there is NO house) currently on this property totaling approx: 2.5 acres which includes an APPROX: 18,000 SF flat pad. Once ",2016,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
16134056,CLAW,2016-06-11 00:00:00,"9378 Wilshire Boulevard, Suite 200",1498000.00,"High up in the Hollywood Hills, are 6 contiguous flat lots with Double Sided views, totaling approx: 17,400 SF. All 6 lots have superb views of both the City of Los Angeles AND Trousdale Estates. APN ",2016,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
16132158,CLAW,2016-06-06 00:00:00,"23410 Civic Center Way, C1",27500.00,Rare 98ft Ocean Front Classic Beauty reminiscent of glamorous days from a bygone era. Magnanimous rms paneled & floored w/ rain forest woods ooze casual elegance ala the Titanic. From the street you'l,2016,6,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
16132084,CLAW,2016-06-05 00:00:00,"9378 Wilshire Boulevard, Suite 200",2888000.00,This approx: 59 ACRE DEVELOPMENT SITE consists of SIX vacant lots. These lots sit on the back and the front side of a hill with a fire road running across the top part of the hill. The largest lot whi,2016,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
16130744,CLAW,2016-06-02 00:00:00,"23410 Civic Center Way, C1",2450000.00,Build your Malibu dream home! Flat lot on almost one-half acre with pristine ocean views on the ocean side of PCH. Gated and private building site including deeded beach rights to one of the most beau,2016,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
16129206,CLAW,2016-05-26 00:00:00,"9378 Wilshire Boulevard, Suite 200",5975.00,"Nestled in the heart of the Santa Monica Mountains, this serene setting invites you to hike, climb, or horseback ride throughout the day, then relax to the sounds of nature narrating the clear stellar",2016,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
16125100,CLAW,2016-05-16 00:00:00,"23410 Civic Center Way, C1",150000.00,"Unlike any other luxury opportunity, this beautiful Malibu compound offers a flat acre w/ over 120' of beach frontage; a lot depth extending 400'! A gated entrance, simple yet dignified, opens to a 2-",2016,5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
16122648,CLAW,2016-05-06 00:00:00,"23410 Civic Center Way, C1",6649000.00,A prime flat ~1.5 acre lot w/ a unique use of modern finishes & innovative design by Vitus Matare. This private gated single story marvel is adorned w/ mature trees ranging from avocados to evergreens,2016,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
316004149,ITECH,2016-05-05 00:00:00,964 Foothill Boulevard,6495000.00,"Located in the prestigious Linda Vista neighborhood of Pasadena, this adorable home welcomes you with a beautifully landscaped front yard and charming porch. Cozy living room with fireplace, wood beam",2016,5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
16118008,CLAW,2016-04-25 00:00:00,"23410 Civic Center Way, C1",6995000.00,"Beautiful estate with panoramic ocean views located in the gated community of Ramirez Canyon. This 5 bed, 5 bath features an open floor plan with natural light and stunning ocean & mountain views thro",2016,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
16115640,CLAW,2016-04-14 00:00:00,"9378 Wilshire Boulevard, Suite 200",798000.00,"NEW PROJECT - SHOVEL READY. *NOTE* This project has Ready To Issue (RTI) PERMITS because the Design Review Board has approved this development, for the Mulholland Scenic Parkway Corridor, in addition ",2016,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
16115130,CLAW,2016-04-13 00:00:00,"11726 San Vicente Blvd, Suite 350",5499.00,"Beautiful traditional Spanish in the heart of Westwood! Charming original details include high, vaulted ceilings in living room, cozy wood-burning fireplace, arched doorways, shelving alcoves, painted",2016,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
16114818,CLAW,2016-04-12 00:00:00,"9378 Wilshire Boulevard, Suite 200",5800000.00,"Welcome to an oasis over looking the Pacific Ocean, where crashing waves and vivid sunsets create the quintessential Beach living environment. The controlled access exterior entry sets the tone for th",2016,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
